Date,Bank of America Corp,Boeing Co/The,Simon Property Group LP,Citigroup Inc,JPMorgan Chase & Co,International Business Machines Corp,Motorola Solutions Inc,Caterpillar Inc,Nestle SA (EUR),McDonald's Corp
20220103,35.562,77.633,38.023,40.873,34.55,19.659,24.58,14.771,9.477,14.426
20220104,34.994,75.804,38.135,39.487,34.032,19.803,24.102,14.887,8.853,14.012
20220105,35.227,75.423,38.072,40.137,34.622,20.007,24.836,14.562,8.605,14.048
20220106,35.946,76.966,39.312,41.599,34.443,20.761,25.26,15.197,8.905,15.072
20220107,36.04,77.155,39.382,41.869,34.91,20.703,24.811,15.39,8.95,15.124
20220110,36.095,78.335,39.972,41.521,35.085,21.596,25.858,15.78,9.165,16.196
20220111,36.006,77.158,39.612,40.554,34.2,21.759,25.545,15.553,8.965,16.087
20220112,35.093,76.006,38.858,39.95,33.889,21.779,25.171,15.259,8.885,15.299
20220113,35.253,75.863,39.075,40.767,33.957,23.132,25.272,15.855,9.08,16.076
20220114,36.859,76.456,39.037,41.967,35.239,23.582,26.734,16.572,9.385,16.641
20220117,36.52,75.885,38.747,41.71,34.745,23.555,26.639,16.604,8.649,16.602
20220118,37.646,78.182,39.902,43.136,36.551,24.613,28.111,17.062,8.911,17.532
20220119,37.648,77.018,40.242,42.979,36.054,24.95,28.559,17.201,8.884,17.285
20220120,71.78900000000023,77.826,40.18,43.847,37.125,24.83,29.109,17.766,8.758,17.767
20220121,80.72599999999971,79.548,40.484,45.391,39.062,25.578,30.397,18.236,9.696,19.222
20220124,39.903,79.794,41.085,45.778,39.0,26.939,31.102,18.588,10.281,19.158
20220125,40.119,81.361,41.898,45.841,39.143,26.718,31.196,18.664,9.8,19.254
20220126,39.984,78.828,41.572,45.791,38.71,26.492,31.432,18.251,9.986,18.565
20220127,41.385,83.109,43.044,47.138,40.656,26.933,32.174,18.753,10.604,18.928
20220128,44.124,86.39,44.094,49.977,43.285,27.771,34.071,19.62,11.1,20.656
20220131,43.269,85.428,43.451,49.785,42.998,28.06,33.665,19.289,11.141,20.132
20220201,42.831,83.176,43.739,49.097,41.861,27.563,32.732,18.408,11.519,19.511
20220202,42.359,81.943,42.716,48.432,41.496,25.868,31.48,17.487,11.036,19.108
20220203,43.748,82.431,43.811,49.721,43.041,28.222,33.375,19.216,11.071,19.411
20220204,45.793,85.641,43.723,51.608,44.502,28.662,34.147,20.301,13.064,20.594
20220207,50.629131661819336,86.513,45.251,51.992,44.862,28.736,34.532,19.534,13.927,20.414
20220208,51.39286901562762,85.584,44.876,51.256,44.22,27.89,34.769,19.573,14.169,19.62
20220209,66.17000000000003,83.793,43.668,50.202,42.728,27.094,34.207,18.844,12.064,18.27
20220210,62.733000000000004,80.505,43.16,50.557,43.768,27.375,34.268,18.652,13.849,19.746
20220211,55.15399999999987,83.032,45.474,53.057,47.072,28.711,35.921,20.112,13.071,20.128
20220214,55.63799999999984,82.75,47.276,54.225,47.004,29.594,37.572,20.424,13.571,21.102
20220215,41.793304841003106,84.277,48.27,53.94,46.93,28.967,36.029,18.743,13.99,20.566
20220216,41.42247072162162,84.087,48.277,55.615,48.628,28.705,36.331,18.539,14.887,20.391
20220217,47.24868552387517,83.67,49.027,56.963,49.297,28.68,36.857,18.981,15.678,21.061
20220218,48.11355182778015,86.747,49.85,57.662,50.004,29.459,36.682,19.186,16.416,22.032
20220221,52.663110122251815,86.643,50.303,57.83,50.268,29.547,37.079,19.029,16.911,22.243
20220222,51.30466431778127,87.902,50.645,58.535,50.569,29.95,37.602,19.042,16.99,21.388
20220223,47.20671007093182,86.31,50.622,58.393,50.173,30.117,38.374,19.817,16.761,22.019
20220224,43.931792444484856,87.534,51.82,61.222,52.382,30.151,38.993,18.629,19.085,22.26
20220225,44.502859935115055,81.647,49.762,57.402,48.685,29.114,37.443,18.297,16.284,19.921
20220228,45.46915782679091,82.455,49.231,56.048,47.922,28.217,35.797,18.061,17.65,19.567
20220301,46.555634374659356,85.688,50.176,59.403,50.919,30.611,37.211,21.073895032283303,17.968,21.889
20220302,46.40761398748132,88.236,50.693,62.945,52.566,29.831,37.557,20.798731122547796,18.612,21.066
20220303,45.718112105886334,92.668,51.77,62.92,53.045,29.016,38.245,20.210024049482406,18.062,21.056
20220304,47.999411158387346,101.107,52.939,66.085,56.479,30.524,40.754,21.221515016607256,20.387,23.546
20220307,48.589316193300505,114.101,58.553,73.193,61.326,31.731,43.039,21.875701653621373,22.358,24.761
20220308,50.05243810446517,124.49,59.956,73.871,63.516,32.421,43.866,22.12626409178216,20.721,26.859
20220309,61.715000000000174,119.333,59.409,71.496,61.596,31.455,47.164,21.751995503518945,17.49,26.791
20220310,62.08499999999994,122.641,59.501,78.214,64.8,30.793,46.554,21.396244311270113,18.052,26.084
20220311,49.13963247720708,124.058,59.564,77.124,64.483,29.752,41.379,20.802409994963483,17.196,25.61
20220314,47.12730476986926,131.277,59.838,81.072,66.803,31.745,46.185,20.047341745416254,16.459,27.178
20220315,36.29013051682796,127.007,59.116,76.341,62.258,30.243,45.65,19.997605189825823,16.321,26.436
20220316,37.86763800064719,119.799,56.025,70.352,55.588,27.775,39.86,19.671626509392233,14.298,24.313
20220317,48.45258312754815,110.449,53.647,66.437,53.176,26.236,37.526,20.561473265582816,13.571,23.489
20220318,48.220527580320386,108.423,53.311,65.746,52.997,26.047,38.344,20.1224386400779,13.775,21.857
20220321,38.954432422017994,133.401,54.775,69.109,54.153,27.285,43.643,20.763643416500337,15.214,24.628
20220322,39.180070141168244,127.364,55.815,66.891,53.526,26.664,39.913,20.78568558875104,14.878,23.914
20220323,48.06464820650594,128.416,56.117,67.283,53.563,27.428,45.273,20.663451802273755,15.793,24.454
20220324,48.42967351831767,131.873,56.461,68.938,53.938,27.886,44.559,20.303949630557945,16.832,23.904
20220325,54.1540000000003,129.773,56.105,68.688,54.03,28.618,46.092,20.13326098742145,16.7,24.26
20220328,55.20300000000031,132.737,58.087,68.535,52.921,29.538,47.556,19.896569608763492,16.414,24.96
20220329,54.23300000000022,123.313,55.511,64.621,50.111,26.603,40.185,19.572243710221198,14.68,22.506
20220330,52.11500000000032,122.719,54.446,64.591,49.512,27.361,43.307,19.850527055456958,15.879,23.364
20220331,51.035999999999866,121.542,53.795,64.787,49.422,28.178,44.509,19.416115722384287,15.846,23.063
20220401,51.20200000000015,122.14,53.379,65.011,49.443,28.065,44.336,19.54599524140958,16.052,23.62
20220404,51.494999999999955,116.203,52.223,63.198,48.672,27.826,44.598,19.120052077589524,16.201,22.585
20220405,52.209999999999745,119.939,53.262,64.291,49.789,27.471,43.05,19.388313121542897,16.55,21.698
20220406,52.06100000000048,125.045,54.489,67.114,52.031,28.293,44.341,19.520568346033745,17.386,23.179
20220407,53.43500000000033,126.674,55.81,67.181,51.839,28.524,44.22,19.519151453904264,17.183,23.225
20220408,52.88600000000001,128.331,56.506,67.25,51.785,27.765,39.87,19.556487970942097,17.204,22.723
20220411,54.70199999999985,132.107,57.564,69.194,54.05,30.241,41.916,19.555124034239665,17.397,24.325
20220412,55.57999999999977,130.871,57.303,68.054,52.667,29.072,41.834,20.421784143608278,17.743,23.557
20220413,54.426999999999715,133.16,57.359,69.417,54.857,30.801,42.201,19.14675839152372,17.95,24.606
20220414,54.374999999999794,133.321,56.87,68.765,55.367,30.249,45.033,19.022114184202437,18.136,24.257
20220415,53.24199999999977,132.285,56.81,68.66,55.425,29.506,41.74,18.533915644344358,18.107,24.307
20220418,52.2280000000003,134.081,57.871,70.22,56.047,31.468,43.094,22.82300000000033,18.414,24.369
20220419,52.2280000000003,135.458,58.214,71.833,57.969,32.178,43.822,22.530000000000342,18.651,24.671
20220420,51.16200000000017,135.363,57.851,71.173,57.416,31.438,48.223,22.62400000000004,17.98,24.91
20220421,50.19800000000043,136.257,59.57,72.865,59.467,31.746,44.49,22.25400000000017,17.703,25.428
20220422,50.65800000000023,138.164,59.921,74.649,61.14,31.253,47.382,21.821000000000314,18.303,25.256
20220425,50.34899999999983,143.317,61.576,75.171,61.042,33.044,48.055,23.115999999999858,18.661,25.628
20220426,50.809000000000246,143.113,64.039,77.886,62.926,32.568,48.878,23.20199999999999,19.43,26.379
20220427,49.98800000000023,150.757,63.85,79.369,63.221,33.094,49.215,23.591000000000104,20.747,26.97
20220428,50.20499999999987,149.837,64.848,78.114,63.402,33.1,49.33,23.14600000000036,20.148,25.756
20220429,49.826999999999956,154.152,66.961,82.177,66.248,33.351,50.209,23.20900000000018,21.532,27.285
20220502,49.15800000000026,154.672,67.602,82.36,66.051,34.471,52.95,22.926000000000005,21.145,27.503
20220503,49.733000000000374,153.128,66.554,81.363,65.288,36.343,52.877,22.728999999999953,21.861,27.955
20220504,49.290000000000106,149.22,66.009,80.653,64.333,34.235,51.997,22.057000000000436,21.77,26.574
20220505,48.919000000000025,153.237,66.544,82.211,67.095,35.726,53.807,21.592999999999794,21.196,27.804
20220506,48.390000000000384,154.914,69.071,82.867,69.592,36.201,55.048,20.56500000000041,23.059,27.742
20220509,47.80600000000044,164.44,70.806,86.336,71.2,40.05,58.09,20.670000000000307,23.339,31.006
20220510,47.499000000000066,166.59,68.095,85.355,70.261,40.988,59.242,20.866000000000188,23.375,31.403
20220511,47.439000000000185,163.546,69.366,84.481,69.156,39.09,57.55,19.593999999999923,22.933,29.905
20220512,46.99300000000036,165.217,69.079,85.399,69.437,40.695,60.6,18.510000000000066,23.112,30.412
20220513,46.520000000000024,166.063,68.475,84.615,67.888,40.582,57.158,18.192000000000306,21.678,29.01
20220516,46.520000000000024,168.775,68.038,84.092,68.183,42.72,61.053,18.706999999999958,22.121,29.87
20220517,46.520000000000024,172.013,67.478,85.66,68.818,42.69,58.222,19.684000000000445,21.727,29.13
20220518,46.520000000000024,171.792,88.75074997057168,56.81291327521991,44.4586388957798,42.636,60.226,19.916000000000327,22.612,30.673
20220519,48.37000000000009,190.674,75.331,87.523,72.596,43.708,66.429,21.58900000000023,24.203,32.692
20220520,47.045000000000265,194.544,79.141,90.299,73.616,43.934,65.759,21.55100000000023,23.466,33.357
20220523,47.43200000000026,193.697,81.262,88.212,71.41,42.073,64.268,22.603000000000154,24.762,32.105
20220524,47.71600000000032,201.771,83.561,87.932,71.395,41.959,63.849,22.84199999999985,25.242,31.967
20220525,46.09800000000007,191.122,78.955,83.621,69.169,39.371,60.095,21.698000000000178,25.666,29.795
20220526,45.250000000000256,185.948,76.121,80.131,64.861,37.98,57.141,21.092999999999993,24.976,27.476
20220527,45.36400000000028,183.007,74.722,79.565,64.222,36.187,55.876,20.92100000000006,25.293,26.647
20220530,46.64600000000024,182.595,74.451,79.565,64.24,34.844,55.259,20.6880000000005,24.833,26.436
20220531,47.68299999999995,184.978,73.408,79.357,64.133,36.994,61.239,21.231000000000545,25.511,27.227
20220601,52.35199999999972,190.274,73.208,78.427,62.887,37.577,61.43,24.088000000000143,25.39,26.928
20220602,51.58999999999995,190.101,71.507,77.992,62.008,37.372,61.833,25.230999999999902,25.247,26.833
20220603,53.144999999999825,193.489,72.204,78.564,63.106,37.378,64.502,27.11400000000037,25.47,28.515
20220606,52.675999999999775,193.595,72.216,77.837,61.205,38.328,65.13,28.368999999999943,24.671,28.626
20220607,53.105999999999845,196.13,73.468,77.901,60.976,38.826,63.732,28.62100000000044,25.006,29.003
20220608,52.41399999999983,197.748,74.479,78.471,62.276,40.743,67.598,28.10800000000014,25.37,30.182
20220609,52.94500000000005,200.054,76.354,79.703,63.083,41.771,68.243,29.02199999999995,26.068,31.617
20220610,52.194000000000045,213.206,82.382,84.86,67.4,41.043,63.316,28.831000000000383,27.248,33.216
20220613,51.454999999999814,221.866,89.961,89.39,71.848,45.639,67.569,28.024000000000086,29.574,35.232
20220614,51.56800000000028,222.784,89.653,90.287,72.491,45.985,70.873,28.881999999999998,30.887,36.386
20220615,50.57699999999996,213.774,85.995,88.82,71.809,47.669,75.5,28.147000000000123,29.068,35.763
20220616,49.2419999999998,225.838,92.74,93.567,75.384,46.531,72.032,27.885000000000453,31.312,36.368
20220617,49.0669999999998,223.995,96.268,92.479,73.367,46.103,71.456,25.891000000000396,30.801,36.964
20220620,48.4800000000001,225.95,97.372,92.145,73.74,46.566,71.759,25.508000000000457,29.592,37.028
20220621,48.319999999999986,217.774,92.712,91.433,72.49,44.143,70.107,24.969,28.099,34.078
20220622,48.319999999999986,217.474,93.27,92.159,73.537,43.213,71.027,24.95100000000004,28.906,33.072
20220623,45.57000000000026,215.537,93.687,93.04,73.724,43.068,71.427,24.19700000000031,30.802,33.098
20220624,45.81699999999968,206.034,90.289,89.243,71.315,42.042,68.819,24.804000000000222,28.86,31.401
20220627,48.63200000000006,206.261,103.60975741174698,89.92,70.925,40.043,68.474,25.288000000000515,28.665,29.283
20220628,48.052999999999905,210.507,101.81022479878006,93.354,74.774,40.733,68.677,24.66200000000025,28.57,30.641
20220629,47.55099999999988,211.573,101.58959186370232,94.538,73.806,41.257,69.987,25.351000000000106,29.492,30.18
20220630,47.75100000000025,213.39,101.96054826823901,96.727,76.061,42.339,71.442,24.429000000000208,30.34,31.066
20220701,48.35699999999982,210.917,102.19199243040697,96.684,75.397,43.345,69.333,24.692999999999834,28.313,31.237
20220704,47.32500000000025,210.96,100.40028527756961,96.455,76.035,43.648,69.382,24.005,26.506,31.239
20220705,46.69400000000037,217.256,138.02299999990106,99.118,77.605,43.362,68.939,23.936000000000043,28.033,30.489
20220706,48.273000000000195,212.391,104.64288375908374,96.851,76.722,42.563,68.727,24.653999999999954,26.748,29.884
20220707,47.18300000000011,206.055,106.0655396581602,92.22,72.205,41.429,62.836,25.052999999999916,24.303,27.369
20220708,49.68199999999979,201.27,108.52407021410495,92.493,71.598,40.065,62.141,26.36400000000027,23.739,26.291
20220711,48.95799999999984,204.72,109.92362428176111,91.497,72.338,42.217,66.194,26.889000000000422,24.01,26.516
20220712,48.099999999999746,195.508,109.22545362335434,93.049,72.547,42.121,65.929,27.753000000000057,23.878,25.773
20220713,47.85999999999991,189.697,107.01616394344809,91.021,71.984,40.179,59.277,27.585999999999803,24.124,25.471
20220714,45.674000000000234,192.058,104.10591070174934,93.709,73.545,40.287,59.07,27.00800000000026,23.953,25.722
20220715,42.92400000000003,189.456,99.5577269428126,91.793,73.123,39.988,57.311,24.88600000000031,23.736,24.501
20220718,41.66700000000025,181.16,95.88061764648985,88.0,71.261,38.282,53.915,23.318999999999743,21.083,23.7
20220719,41.684999999999825,174.362,94.24314490455268,84.534,69.41,37.604,52.594,21.81300000000053,19.617,22.484
20220720,39.022999999999726,167.042,86.146,83.0,68.113,37.904,50.007,20.460000000000008,17.865,22.829
20220721,69.472,165.903,85.599,82.05,68.454,38.159,49.888,31.39,19.345,22.044
20220722,68.895,162.964,83.881,81.624,67.287,38.057,49.658,31.052,18.689,21.929
20220725,69.452,160.35,84.591,81.83,67.603,38.526,50.429,32.338,17.872,23.185
20220726,69.595,159.991,84.407,82.03,67.801,38.82,51.092,33.764,20.747,24.267
20220727,68.911,153.639,82.618,81.041,67.495,38.831,50.535,32.593,21.23,23.115
20220728,67.666,147.583,79.156,81.057,66.311,38.139,49.127,32.407,20.693,23.364
20220729,66.342,148.537,75.669,79.349,64.277,37.171,48.285,30.953,19.719,23.345
20220801,66.361,136.673,76.58,78.467,63.631,38.668,47.356,30.491,19.754,23.689
20220802,65.372,136.931,75.605,78.383,63.296,40.732,53.19,30.874,20.611,23.627
20220803,64.566,135.296,74.66,76.415,62.407,38.656,48.375,29.529,19.864,22.908
20220804,64.004,136.209,74.42,76.134,62.047,39.985,48.345,29.973,19.273,22.333
20220805,61.229,134.197,72.903,72.635,61.18,39.619,47.936,29.742,19.493,22.01
20220808,60.933,129.921,71.505,73.385,60.941,40.897,52.717,29.15,19.195,21.908
20220809,62.448,131.354,72.98,73.909,61.327,41.081,46.199,30.057,20.263,22.963
20220810,59.607,124.004,69.254,70.368,58.312,39.295,45.506,28.305,21.392,21.782
20220811,58.527,119.186,66.112,68.371,57.269,36.457,43.614,26.702,20.25,20.795
20220812,57.361,117.4,64.115,67.019,55.581,36.409,42.73,27.565,20.572,20.392
20220815,56.486,117.179,64.324,66.211,54.9,37.853,46.726,27.706,21.462,21.27
20220816,56.745,117.54,65.342,66.925,55.529,39.528,50.514,28.374,21.077,21.535
20220817,58.144,118.985,64.289,67.517,56.53,37.634,45.731,29.245,23.012,22.443
20220818,57.807,123.358,64.832,67.146,56.246,37.205,46.687,28.924,24.527,22.623
20220819,59.334,132.971,67.388,69.599,57.783,38.891,48.907,29.369,24.722,23.235
20220822,60.186,142.813,69.973,69.635,58.73,40.89,52.444,31.24,27.088,24.732
20220823,60.462,152.719,71.424,70.762,59.879,40.304,51.432,32.507,26.334,24.611
20220824,59.321,148.837,69.867,68.299,59.026,39.992,50.505,30.744,26.476,23.834
20220825,58.269,145.785,69.101,66.09,58.235,39.971,50.465,29.604,25.661,22.783
20220826,60.703,147.853,72.724,70.286,59.75,40.619,52.084,30.439,26.971,23.996
20220829,62.484,151.971,72.944,71.879,62.934,43.276,53.436,33.499,27.109,25.284
20220830,63.658,151.441,76.127,72.818,63.706,41.919,55.076,34.266,27.894,25.739
20220831,65.781,152.64,76.689,75.42,65.61,43.827,58.281,35.469,29.08,26.556
20220901,67.725,154.466,80.274,76.973,66.736,44.577,56.308,35.632,30.06,26.96
20220902,66.904,149.747,78.186,76.385,66.056,42.939,54.668,34.895,28.419,26.067
20220905,66.603,149.75,76.747,75.942,65.466,42.731,55.604,34.98,29.6,26.142
20220906,66.381,150.151,79.739,76.203,65.968,45.133,60.379,35.434,28.534,26.311
20220907,64.94,145.26,76.914,74.34,64.553,43.447,54.458,33.594,28.182,25.794
20220908,63.732,140.118,74.843,73.473,63.023,41.418,50.912,32.376,27.441,24.279
20220909,62.621,136.076,72.432,71.593,61.518,41.551,49.387,31.947,26.447,22.396
20220912,60.626,136.551,70.867,70.011,59.992,40.923,47.787,30.258,25.065,22.567
20220913,62.986,137.95,75.893,73.269,62.553,42.09,48.793,31.792,25.858,23.725
20220914,64.503,144.671,79.904,75.31,63.949,43.515,49.834,32.742,26.621,24.989
20220915,64.74,149.322,81.453,75.461,64.482,45.338,50.998,33.657,26.723,25.591
20220916,67.018,152.727,81.23,76.729,65.844,44.472,51.562,33.159,28.469,25.919
20220919,65.808,153.409,80.24,75.664,65.532,44.122,51.333,33.481,28.691,26.097
20220920,70.064,161.273,84.077,82.03,69.688,46.738,54.71,35.685,31.146,28.742
20220921,72.377,163.269,88.558,82.336,70.342,48.454,56.91,36.807,32.754,28.774
20220922,76.19,167.805,93.313,86.928,73.656,50.812,61.471,37.747,33.72,30.301
20220923,80.227,178.413,101.008,93.507,78.873,52.202,60.398,39.381,34.655,31.448
20220926,84.28,184.075,102.591,97.855,82.295,54.008,65.076,40.891,37.381,33.051
20220927,86.95,185.384,99.376,100.159,83.516,52.704,61.08,40.904,36.98,32.534
20220928,84.777,181.594,96.496,97.519,80.144,51.721,59.188,39.847,36.961,31.217
20220929,86.316,186.557,98.176,100.718,82.35,53.276,60.091,40.017,39.234,32.242
20220930,87.106,184.837,96.882,100.499,82.161,52.192,59.724,39.266,37.957,31.308
20221003,84.115,179.977,93.253,97.4,79.763,51.797,58.039,38.358,37.923,29.199
20221004,81.159,171.899,88.39,93.975,76.222,47.863,56.044,35.064,35.121,27.365
20221005,81.649,171.943,87.382,94.821,76.767,47.199,54.56,34.086,34.457,26.405
20221006,82.064,173.532,87.445,95.442,77.438,46.932,54.605,34.963,34.398,26.747
20221007,84.188,174.713,87.336,98.366,79.943,46.947,55.422,34.491,34.841,26.755
20221010,85.621,176.268,88.056,98.848,81.087,47.095,55.409,34.997,35.997,27.226
20221011,86.049,174.839,90.29,100.982,81.706,49.333,56.942,36.217,36.475,27.992
20221012,87.632,177.992,91.051,101.352,82.865,50.399,57.868,36.434,35.796,27.523
20221013,87.384,175.541,90.651,101.848,82.443,49.083,58.376,35.947,36.819,28.195
20221014,89.264,177.83,92.297,104.126,84.231,49.546,57.979,36.109,33.99,28.042
20221017,88.35,174.339,89.943,102.742,83.046,51.25,66.707,35.422,31.893,28.622
20221018,85.577,170.186,87.875,100.063,81.091,49.997,63.114,34.829,29.671,27.609
20221019,84.263,170.273,89.519,98.648,80.07,49.682,57.585,33.491,30.491,28.029
20221020,84.732,168.083,90.0,98.968,79.463,49.731,56.399,34.609,30.461,28.206
20221021,82.762,160.577,87.47,96.711,79.367,47.225,55.621,32.894,30.861,26.992
20221024,80.771,157.76,85.454,94.028,76.035,47.552,60.339,32.584,29.501,26.955
20221025,78.133,151.793,83.381,92.172,73.59,44.948,51.728,31.276,29.078,25.096
20221026,77.255,148.544,81.232,91.196,72.299,44.328,52.475,30.238,28.159,24.533
20221027,76.61,146.604,80.664,90.884,72.25,44.112,51.604,29.963,27.886,24.332
20221028,74.612,147.159,79.694,87.57,70.806,43.145,50.054,29.027,28.011,24.74
